"","Var1","Var2","check"
"11324","h19v09","273","OK"
"11325","h20v09","273","OK"
"11326","h21v09","273","OK"
"11327","h22v09","273","OK"
"11328","h23v09","273","OK"
"11330","h25v09","273","OK"
"11332","h27v09","273","OK"
"11333","h28v09","273","OK"
"11334","h29v09","273","OK"
"11335","h30v09","273","OK"
"11336","h31v09","273","OK"
"11337","h32v09","273","OK"
"11338","h33v09","273","OK"
"11339","h34v09","273","OK"
"11340","h35v09","273","OK"
"11341","h00v08","273","OK"
"11342","h01v08","273","OK"
"11343","h02v08","273","OK"
"11349","h08v08","273","OK"
"11350","h09v08","273","OK"
"11351","h10v08","273","OK"
"11352","h11v08","273","OK"
"11353","h12v08","273","OK"
"11354","h13v08","273","OK"
"11357","h16v08","273","OK"
"11358","h17v08","273","OK"
"11359","h18v08","273","OK"
"11360","h19v08","273","OK"
"11361","h20v08","273","OK"
"11362","h21v08","273","OK"
"11363","h22v08","273","OK"
"11364","h23v08","273","OK"
"11366","h25v08","273","OK"
"11367","h26v08","273","OK"
"11368","h27v08","273","OK"
"11369","h28v08","273","OK"
"11370","h29v08","273","OK"
"11371","h30v08","273","OK"
"11372","h31v08","273","OK"
"11373","h32v08","273","OK"
"11374","h33v08","273","OK"
"11375","h34v08","273","OK"
"11376","h35v08","273","OK"
"11378","h01v07","273","OK"
"11380","h03v07","273","OK"
"11384","h07v07","273","OK"
"11385","h08v07","273","OK"
"11386","h09v07","273","OK"
"11387","h10v07","273","OK"
"11388","h11v07","273","OK"
"11389","h12v07","273","OK"
"11392","h15v07","273","OK"
"11393","h16v07","273","OK"
"11394","h17v07","273","OK"
"11395","h18v07","273","OK"
"11396","h19v07","273","OK"
"11397","h20v07","273","OK"
"11398","h21v07","273","OK"
"11399","h22v07","273","OK"
"11400","h23v07","273","OK"
"11401","h24v07","273","OK"
"11402","h25v07","273","OK"
"11403","h26v07","273","OK"
"11404","h27v07","273","OK"
"11405","h28v07","273","OK"
"11406","h29v07","273","OK"
"11407","h30v07","273","OK"
"11408","h31v07","273","OK"
"11409","h32v07","273","OK"
"11410","h33v07","273","OK"
"11411","h34v07","273","OK"
"11415","h02v06","273","OK"
"11416","h03v06","273","OK"
"11420","h07v06","273","OK"
"11421","h08v06","273","OK"
"11422","h09v06","273","OK"
"11423","h10v06","273","OK"
"11424","h11v06","273","OK"
"11429","h16v06","273","OK"
"11430","h17v06","273","OK"
"11431","h18v06","273","OK"
"11432","h19v06","273","OK"
"11433","h20v06","273","OK"
"11434","h21v06","273","OK"
"11435","h22v06","273","OK"
"11436","h23v06","273","OK"
"11437","h24v06","273","OK"
"11438","h25v06","273","OK"
"11439","h26v06","273","OK"
"11440","h27v06","273","OK"
"11441","h28v06","273","OK"
"11442","h29v06","273","OK"
"11443","h30v06","273","OK"
"11444","h31v06","273","OK"
"11456","h07v05","273","OK"
"11457","h08v05","273","OK"
"11458","h09v05","273","OK"
"11459","h10v05","273","OK"
"11460","h11v05","273","OK"
"11461","h12v05","273","OK"
"11464","h15v05","273","OK"
"11465","h16v05","273","OK"
"11466","h17v05","273","OK"
"11467","h18v05","273","OK"
"11468","h19v05","273","OK"
"11469","h20v05","273","OK"
"11470","h21v05","273","OK"
"11471","h22v05","273","OK"
"11472","h23v05","273","OK"
"11473","h24v05","273","OK"
"11474","h25v05","273","OK"
"11475","h26v05","273","OK"
"11476","h27v05","273","OK"
"11477","h28v05","273","OK"
"11478","h29v05","273","OK"
"11479","h30v05","273","OK"
"11493","h08v04","273","OK"
"11494","h09v04","273","OK"
"11495","h10v04","273","OK"
"11496","h11v04","273","OK"
"11497","h12v04","273","OK"
"11498","h13v04","273","OK"
"11499","h14v04","273","OK"
"11502","h17v04","273","OK"
"11503","h18v04","273","OK"
"11504","h19v04","273","OK"
"11505","h20v04","273","OK"
"11506","h21v04","273","OK"
"11507","h22v04","273","OK"
"11508","h23v04","273","OK"
"11509","h24v04","273","OK"
"11510","h25v04","273","OK"
"11511","h26v04","273","OK"
"11512","h27v04","273","OK"
"11513","h28v04","273","OK"
"11527","h06v03","273","OK"
"11528","h07v03","273","OK"
"11529","h08v03","273","OK"
"11530","h09v03","273","OK"
"11531","h10v03","273","OK"
"11532","h11v03","273","OK"
"11533","h12v03","273","OK"
"11534","h13v03","273","OK"
"11535","h14v03","273","OK"
"11536","h15v03","273","OK"
"11538","h17v03","273","OK"
"11539","h18v03","273","OK"
"11540","h19v03","273","OK"
"11541","h20v03","273","OK"
"11542","h21v03","273","OK"
"11543","h22v03","273","OK"
"11544","h23v03","273","OK"
"11545","h24v03","273","OK"
"11546","h25v03","273","OK"
"11547","h26v03","273","OK"
"11548","h27v03","273","OK"
"11549","h28v03","273","OK"
"11550","h29v03","273","OK"
"11566","h09v02","273","OK"
"11567","h10v02","273","OK"
"11568","h11v02","273","OK"
"11569","h12v02","273","OK"
"11570","h13v02","273","OK"
"11571","h14v02","273","OK"
"11572","h15v02","273","OK"
"11573","h16v02","273","OK"
"11574","h17v02","273","OK"
"11575","h18v02","273","OK"
"11576","h19v02","273","OK"
"11577","h20v02","273","OK"
"11578","h21v02","273","OK"
"11579","h22v02","273","OK"
"11580","h23v02","273","OK"
"11581","h24v02","273","OK"
"11582","h25v02","273","OK"
"11583","h26v02","273","OK"
"11604","h11v01","273","OK"
"11605","h12v01","273","OK"
"11606","h13v01","273","OK"
"11607","h14v01","273","OK"
"11608","h15v01","273","OK"
"11609","h16v01","273","OK"
"11610","h17v01","273","OK"
"11611","h18v01","273","OK"
"11612","h19v01","273","OK"
"11613","h20v01","273","OK"
"11614","h21v01","273","OK"
"11615","h22v01","273","OK"
"11616","h23v01","273","OK"
"11617","h24v01","273","OK"
"11643","h14v00","273","OK"
"11644","h15v00","273","OK"
"11645","h16v00","273","OK"
"11646","h17v00","273","OK"
"11647","h18v00","273","OK"
"11648","h19v00","273","OK"
"11649","h20v00","273","OK"
"11650","h21v00","273","OK"
"11786","h13v14","289","OK"
"11787","h14v14","289","OK"
"11788","h15v14","289","OK"
"11789","h16v14","289","OK"
"11791","h18v14","289","OK"
"11795","h22v14","289","OK"
"11800","h27v14","289","OK"
"11801","h28v14","289","OK"
"11814","h05v13","289","OK"
"11821","h12v13","289","OK"
"11822","h13v13","289","OK"
"11826","h17v13","289","OK"
"11829","h20v13","289","OK"
"11830","h21v13","289","OK"
"11831","h22v13","289","OK"
"11837","h28v13","289","OK"
"11838","h29v13","289","OK"
"11839","h30v13","289","OK"
"11840","h31v13","289","OK"
"11856","h11v12","289","OK"
"11857","h12v12","289","OK"
"11858","h13v12","289","OK"
"11861","h16v12","289","OK"
"11862","h17v12","289","OK"
"11864","h19v12","289","OK"
"11865","h20v12","289","OK"
"11869","h24v12","289","OK"
"11872","h27v12","289","OK"
"11873","h28v12","289","OK"
"11874","h29v12","289","OK"
"11875","h30v12","289","OK"
"11876","h31v12","289","OK"
"11877","h32v12","289","OK"
"11882","h01v11","289","OK"
"11883","h02v11","289","OK"
"11884","h03v11","289","OK"
"11885","h04v11","289","OK"
"11886","h05v11","289","OK"
"11887","h06v11","289","OK"
"11889","h08v11","289","OK"
"11891","h10v11","289","OK"
"11892","h11v11","289","OK"
"11893","h12v11","289","OK"
"11894","h13v11","289","OK"
"11895","h14v11","289","OK"
"11896","h15v11","289","OK"
"11900","h19v11","289","OK"
"11901","h20v11","289","OK"
"11902","h21v11","289","OK"
"11903","h22v11","289","OK"
"11904","h23v11","289","OK"
"11908","h27v11","289","OK"
"11909","h28v11","289","OK"
"11910","h29v11","289","OK"
"11911","h30v11","289","OK"
"11912","h31v11","289","OK"
"11913","h32v11","289","OK"
"11914","h33v11","289","OK"
"11917","h00v10","289","OK"
"11918","h01v10","289","OK"
"11919","h02v10","289","OK"
"11920","h03v10","289","OK"
"11921","h04v10","289","OK"
"11922","h05v10","289","OK"
"11927","h10v10","289","OK"
"11928","h11v10","289","OK"
"11929","h12v10","289","OK"
"11930","h13v10","289","OK"
"11931","h14v10","289","OK"
"11934","h17v10","289","OK"
"11936","h19v10","289","OK"
"11937","h20v10","289","OK"
"11938","h21v10","289","OK"
"11939","h22v10","289","OK"
"11940","h23v10","289","OK"
"11944","h27v10","289","OK"
"11945","h28v10","289","OK"
"11946","h29v10","289","OK"
"11947","h30v10","289","OK"
"11948","h31v10","289","OK"
"11949","h32v10","289","OK"
"11950","h33v10","289","OK"
"11951","h34v10","289","OK"
"11952","h35v10","289","OK"
"11953","h00v09","289","OK"
"11954","h01v09","289","OK"
"11955","h02v09","289","OK"
"11956","h03v09","289","OK"
"11957","h04v09","289","OK"
"11961","h08v09","289","OK"
"11962","h09v09","289","OK"
"11963","h10v09","289","OK"
"11964","h11v09","289","OK"
"11965","h12v09","289","OK"
"11966","h13v09","289","OK"
"11967","h14v09","289","OK"
"11969","h16v09","289","OK"
"11971","h18v09","289","OK"
"11972","h19v09","289","OK"
"11973","h20v09","289","OK"
"11974","h21v09","289","OK"
"11975","h22v09","289","OK"
"11976","h23v09","289","OK"
"11978","h25v09","289","OK"
"11980","h27v09","289","OK"
"11981","h28v09","289","OK"
"11982","h29v09","289","OK"
"11983","h30v09","289","OK"
"11984","h31v09","289","OK"
"11985","h32v09","289","OK"
"11986","h33v09","289","OK"
"11987","h34v09","289","OK"
"11988","h35v09","289","OK"
"11989","h00v08","289","OK"
"11990","h01v08","289","OK"
"11991","h02v08","289","OK"
"11997","h08v08","289","OK"
"11998","h09v08","289","OK"
"11999","h10v08","289","OK"
"12000","h11v08","289","OK"
"12001","h12v08","289","OK"
"12002","h13v08","289","OK"
"12005","h16v08","289","OK"
"12006","h17v08","289","OK"
"12007","h18v08","289","OK"
"12008","h19v08","289","OK"
"12009","h20v08","289","OK"
"12010","h21v08","289","OK"
"12011","h22v08","289","OK"
"12012","h23v08","289","OK"
"12014","h25v08","289","OK"
"12015","h26v08","289","OK"
"12016","h27v08","289","OK"
"12017","h28v08","289","OK"
"12018","h29v08","289","OK"
"12019","h30v08","289","OK"
"12020","h31v08","289","OK"
"12021","h32v08","289","OK"
"12022","h33v08","289","OK"
"12023","h34v08","289","OK"
"12024","h35v08","289","OK"
"12026","h01v07","289","OK"
"12028","h03v07","289","OK"
"12032","h07v07","289","OK"
"12033","h08v07","289","OK"
"12034","h09v07","289","OK"
"12035","h10v07","289","OK"
"12036","h11v07","289","OK"
"12037","h12v07","289","OK"
"12040","h15v07","289","OK"
"12041","h16v07","289","OK"
"12042","h17v07","289","OK"
"12043","h18v07","289","OK"
"12044","h19v07","289","OK"
"12045","h20v07","289","OK"
"12046","h21v07","289","OK"
"12047","h22v07","289","OK"
"12048","h23v07","289","OK"
"12049","h24v07","289","OK"
"12050","h25v07","289","OK"
"12051","h26v07","289","OK"
"12052","h27v07","289","OK"
"12053","h28v07","289","OK"
"12054","h29v07","289","OK"
"12055","h30v07","289","OK"
"12056","h31v07","289","OK"
"12057","h32v07","289","OK"
"12058","h33v07","289","OK"
"12059","h34v07","289","OK"
"12063","h02v06","289","OK"
"12064","h03v06","289","OK"
"12068","h07v06","289","OK"
"12069","h08v06","289","OK"
"12070","h09v06","289","OK"
"12071","h10v06","289","OK"
"12072","h11v06","289","OK"
"12077","h16v06","289","OK"
"12078","h17v06","289","OK"
"12079","h18v06","289","OK"
"12080","h19v06","289","OK"
"12081","h20v06","289","OK"
"12082","h21v06","289","OK"
"12083","h22v06","289","OK"
"12084","h23v06","289","OK"
"12085","h24v06","289","OK"
"12086","h25v06","289","OK"
"12087","h26v06","289","OK"
"12088","h27v06","289","OK"
"12089","h28v06","289","OK"
"12090","h29v06","289","OK"
"12091","h30v06","289","OK"
"12092","h31v06","289","OK"
"12104","h07v05","289","OK"
"12105","h08v05","289","OK"
"12106","h09v05","289","OK"
"12107","h10v05","289","OK"
"12108","h11v05","289","OK"
"12109","h12v05","289","OK"
"12112","h15v05","289","OK"
"12113","h16v05","289","OK"
"12114","h17v05","289","OK"
"12115","h18v05","289","OK"
"12116","h19v05","289","OK"
"12117","h20v05","289","OK"
"12118","h21v05","289","OK"
"12119","h22v05","289","OK"
"12120","h23v05","289","OK"
"12121","h24v05","289","OK"
"12122","h25v05","289","OK"
"12123","h26v05","289","OK"
"12124","h27v05","289","OK"
"12125","h28v05","289","OK"
"12126","h29v05","289","OK"
"12127","h30v05","289","OK"
"12141","h08v04","289","OK"
"12142","h09v04","289","OK"
"12143","h10v04","289","OK"
"12144","h11v04","289","OK"
"12145","h12v04","289","OK"
"12146","h13v04","289","OK"
"12147","h14v04","289","OK"
"12150","h17v04","289","OK"
"12151","h18v04","289","OK"
"12152","h19v04","289","OK"
"12153","h20v04","289","OK"
"12154","h21v04","289","OK"
"12155","h22v04","289","OK"
"12156","h23v04","289","OK"
"12157","h24v04","289","OK"
"12158","h25v04","289","OK"
"12159","h26v04","289","OK"
"12160","h27v04","289","OK"
"12161","h28v04","289","OK"
"12175","h06v03","289","OK"
"12176","h07v03","289","OK"
"12177","h08v03","289","OK"
"12178","h09v03","289","OK"
"12179","h10v03","289","OK"
"12180","h11v03","289","OK"
"12181","h12v03","289","OK"
"12182","h13v03","289","OK"
"12183","h14v03","289","OK"
"12184","h15v03","289","OK"
"12186","h17v03","289","OK"
"12187","h18v03","289","OK"
"12188","h19v03","289","OK"
"12189","h20v03","289","OK"
"12190","h21v03","289","OK"
"12191","h22v03","289","OK"
"12192","h23v03","289","OK"
"12193","h24v03","289","OK"
"12194","h25v03","289","OK"
"12195","h26v03","289","OK"
"12196","h27v03","289","OK"
"12197","h28v03","289","OK"
"12198","h29v03","289","OK"
"12214","h09v02","289","OK"
"12215","h10v02","289","OK"
"12216","h11v02","289","OK"
"12217","h12v02","289","OK"
"12218","h13v02","289","OK"
"12219","h14v02","289","OK"
"12220","h15v02","289","OK"
"12221","h16v02","289","OK"
"12222","h17v02","289","OK"
"12223","h18v02","289","OK"
"12224","h19v02","289","OK"
"12225","h20v02","289","OK"
"12226","h21v02","289","OK"
"12227","h22v02","289","OK"
"12228","h23v02","289","OK"
"12229","h24v02","289","OK"
"12230","h25v02","289","OK"
"12231","h26v02","289","OK"
"12252","h11v01","289","OK"
"12253","h12v01","289","OK"
"12254","h13v01","289","OK"
"12255","h14v01","289","OK"
"12256","h15v01","289","OK"
"12257","h16v01","289","OK"
"12258","h17v01","289","OK"
"12259","h18v01","289","OK"
"12260","h19v01","289","OK"
"12261","h20v01","289","OK"
"12262","h21v01","289","OK"
"12263","h22v01","289","OK"
"12264","h23v01","289","OK"
"12265","h24v01","289","OK"
"12291","h14v00","289","OK"
"12292","h15v00","289","OK"
"12293","h16v00","289","OK"
"12294","h17v00","289","OK"
"12295","h18v00","289","OK"
"12296","h19v00","289","OK"
"12297","h20v00","289","OK"
"12298","h21v00","289","OK"
"12434","h13v14","305","OK"
"12435","h14v14","305","OK"
"12436","h15v14","305","OK"
"12437","h16v14","305","OK"
"12439","h18v14","305","OK"
"12443","h22v14","305","OK"
"12448","h27v14","305","OK"
"12449","h28v14","305","OK"
"12462","h05v13","305","OK"
"12469","h12v13","305","OK"
"12470","h13v13","305","OK"
"12474","h17v13","305","OK"
"12477","h20v13","305","OK"
"12478","h21v13","305","OK"
"12479","h22v13","305","OK"
"12485","h28v13","305","OK"
"12486","h29v13","305","OK"
"12487","h30v13","305","OK"
"12488","h31v13","305","OK"
"12504","h11v12","305","OK"
"12505","h12v12","305","OK"
"12506","h13v12","305","OK"
"12509","h16v12","305","OK"
"12510","h17v12","305","OK"
"12512","h19v12","305","OK"
"12513","h20v12","305","OK"
"12517","h24v12","305","OK"
"12520","h27v12","305","OK"
"12521","h28v12","305","OK"
"12522","h29v12","305","OK"
"12523","h30v12","305","OK"
"12524","h31v12","305","OK"
"12525","h32v12","305","OK"
"12530","h01v11","305","OK"
"12531","h02v11","305","OK"
"12532","h03v11","305","OK"
"12533","h04v11","305","OK"
"12534","h05v11","305","OK"
"12535","h06v11","305","OK"
"12537","h08v11","305","OK"
"12539","h10v11","305","OK"
"12540","h11v11","305","OK"
"12541","h12v11","305","OK"
"12542","h13v11","305","OK"
"12543","h14v11","305","OK"
"12544","h15v11","305","OK"
"12548","h19v11","305","OK"
"12549","h20v11","305","OK"
"12550","h21v11","305","OK"
"12551","h22v11","305","OK"
"12552","h23v11","305","OK"
"12556","h27v11","305","OK"
"12557","h28v11","305","OK"
"12558","h29v11","305","OK"
"12559","h30v11","305","OK"
"12560","h31v11","305","OK"
"12561","h32v11","305","OK"
"12562","h33v11","305","OK"
"12565","h00v10","305","OK"
"12566","h01v10","305","OK"
"12567","h02v10","305","OK"
"12568","h03v10","305","OK"
"12569","h04v10","305","OK"
"12570","h05v10","305","OK"
"12575","h10v10","305","OK"
"12576","h11v10","305","OK"
"12577","h12v10","305","OK"
"12578","h13v10","305","OK"
"12579","h14v10","305","OK"
"12582","h17v10","305","OK"
"12584","h19v10","305","OK"
"12585","h20v10","305","OK"
"12586","h21v10","305","OK"
"12587","h22v10","305","OK"
"12588","h23v10","305","OK"
"12592","h27v10","305","OK"
"12593","h28v10","305","OK"
"12594","h29v10","305","OK"
"12595","h30v10","305","OK"
"12596","h31v10","305","OK"
"12597","h32v10","305","OK"
"12598","h33v10","305","OK"
"12599","h34v10","305","OK"
"12600","h35v10","305","OK"
"12601","h00v09","305","OK"
"12602","h01v09","305","OK"
"12603","h02v09","305","OK"
"12604","h03v09","305","OK"
"12605","h04v09","305","OK"
"12609","h08v09","305","OK"
"12610","h09v09","305","OK"
"12611","h10v09","305","OK"
"12612","h11v09","305","OK"
"12613","h12v09","305","OK"
"12614","h13v09","305","OK"
"12615","h14v09","305","OK"
"12617","h16v09","305","OK"
"12619","h18v09","305","OK"
"12620","h19v09","305","OK"
"12621","h20v09","305","OK"
"12622","h21v09","305","OK"
"12623","h22v09","305","OK"
"12624","h23v09","305","OK"
"12626","h25v09","305","OK"
"12628","h27v09","305","OK"
"12629","h28v09","305","OK"
"12630","h29v09","305","OK"
"12631","h30v09","305","OK"
"12632","h31v09","305","OK"
"12633","h32v09","305","OK"
"12634","h33v09","305","OK"
"12635","h34v09","305","OK"
"12636","h35v09","305","OK"
"12637","h00v08","305","OK"
"12638","h01v08","305","OK"
"12639","h02v08","305","OK"
"12645","h08v08","305","OK"
"12646","h09v08","305","OK"
"12647","h10v08","305","OK"
"12648","h11v08","305","OK"
"12649","h12v08","305","OK"
"12650","h13v08","305","OK"
"12653","h16v08","305","OK"
"12654","h17v08","305","OK"
"12655","h18v08","305","OK"
"12656","h19v08","305","OK"
"12657","h20v08","305","OK"
"12658","h21v08","305","OK"
"12659","h22v08","305","OK"
"12660","h23v08","305","OK"
"12662","h25v08","305","OK"
"12663","h26v08","305","OK"
"12664","h27v08","305","OK"
"12665","h28v08","305","OK"
"12666","h29v08","305","OK"
"12667","h30v08","305","OK"
"12668","h31v08","305","OK"
"12669","h32v08","305","OK"
"12670","h33v08","305","OK"
"12671","h34v08","305","OK"
"12672","h35v08","305","OK"
"12674","h01v07","305","OK"
"12676","h03v07","305","OK"
"12680","h07v07","305","OK"
"12681","h08v07","305","OK"
"12682","h09v07","305","OK"
"12683","h10v07","305","OK"
"12684","h11v07","305","OK"
"12685","h12v07","305","OK"
"12688","h15v07","305","OK"
"12689","h16v07","305","OK"
"12690","h17v07","305","OK"
"12691","h18v07","305","OK"
"12692","h19v07","305","OK"
"12693","h20v07","305","OK"
"12694","h21v07","305","OK"
"12695","h22v07","305","OK"
"12696","h23v07","305","OK"
"12697","h24v07","305","OK"
"12698","h25v07","305","OK"
"12699","h26v07","305","OK"
"12700","h27v07","305","OK"
"12701","h28v07","305","OK"
"12702","h29v07","305","OK"
"12703","h30v07","305","OK"
"12704","h31v07","305","OK"
"12705","h32v07","305","OK"
"12706","h33v07","305","OK"
"12707","h34v07","305","OK"
"12711","h02v06","305","OK"
"12712","h03v06","305","OK"
"12716","h07v06","305","OK"
"12717","h08v06","305","OK"
"12718","h09v06","305","OK"
"12719","h10v06","305","OK"
"12720","h11v06","305","OK"
"12725","h16v06","305","OK"
"12726","h17v06","305","OK"
"12727","h18v06","305","OK"
"12728","h19v06","305","OK"
"12729","h20v06","305","OK"
"12730","h21v06","305","OK"
"12731","h22v06","305","OK"
"12732","h23v06","305","OK"
"12733","h24v06","305","OK"
"12734","h25v06","305","OK"
"12735","h26v06","305","OK"
"12736","h27v06","305","OK"
"12737","h28v06","305","OK"
"12738","h29v06","305","OK"
"12739","h30v06","305","OK"
"12740","h31v06","305","OK"
"12752","h07v05","305","OK"
"12753","h08v05","305","OK"
"12754","h09v05","305","OK"
"12755","h10v05","305","OK"
"12756","h11v05","305","OK"
"12757","h12v05","305","OK"
"12760","h15v05","305","OK"
"12761","h16v05","305","OK"
"12762","h17v05","305","OK"
"12763","h18v05","305","OK"
"12764","h19v05","305","OK"
"12765","h20v05","305","OK"
"12766","h21v05","305","OK"
"12767","h22v05","305","OK"
"12768","h23v05","305","OK"
"12769","h24v05","305","OK"
"12770","h25v05","305","OK"
"12771","h26v05","305","OK"
"12772","h27v05","305","OK"
"12773","h28v05","305","OK"
"12774","h29v05","305","OK"
"12775","h30v05","305","OK"
"12789","h08v04","305","OK"
"12790","h09v04","305","OK"
"12791","h10v04","305","OK"
"12792","h11v04","305","OK"
"12793","h12v04","305","OK"
"12794","h13v04","305","OK"
"12795","h14v04","305","OK"
"12798","h17v04","305","OK"
"12799","h18v04","305","OK"
"12800","h19v04","305","OK"
"12801","h20v04","305","OK"
"12802","h21v04","305","OK"
"12803","h22v04","305","OK"
"12804","h23v04","305","OK"
"12805","h24v04","305","OK"
"12806","h25v04","305","OK"
"12807","h26v04","305","OK"
"12808","h27v04","305","OK"
"12809","h28v04","305","OK"
"12823","h06v03","305","OK"
"12824","h07v03","305","OK"
"12825","h08v03","305","OK"
"12826","h09v03","305","OK"
"12827","h10v03","305","OK"
"12828","h11v03","305","OK"
"12829","h12v03","305","OK"
"12830","h13v03","305","OK"
"12831","h14v03","305","OK"
"12832","h15v03","305","OK"
"12834","h17v03","305","OK"
"12835","h18v03","305","OK"
"12836","h19v03","305","OK"
"12837","h20v03","305","OK"
"12838","h21v03","305","OK"
"12839","h22v03","305","OK"
"12840","h23v03","305","OK"
"12841","h24v03","305","OK"
"12842","h25v03","305","OK"
"12843","h26v03","305","OK"
"12844","h27v03","305","OK"
"12845","h28v03","305","OK"
"12846","h29v03","305","OK"
"12862","h09v02","305","OK"
"12863","h10v02","305","OK"
"12864","h11v02","305","OK"
"12865","h12v02","305","OK"
"12866","h13v02","305","OK"
"12867","h14v02","305","OK"
"12868","h15v02","305","OK"
"12869","h16v02","305","OK"
"12870","h17v02","305","OK"
"12871","h18v02","305","OK"
"12872","h19v02","305","OK"
"12873","h20v02","305","OK"
"12874","h21v02","305","OK"
"12875","h22v02","305","OK"
"12876","h23v02","305","OK"
"12877","h24v02","305","OK"
"12878","h25v02","305","OK"
"12879","h26v02","305","OK"
"12900","h11v01","305","OK"
"12901","h12v01","305","OK"
"12902","h13v01","305","OK"
"12903","h14v01","305","OK"
"12904","h15v01","305","OK"
"12905","h16v01","305","OK"
"12906","h17v01","305","OK"
"12907","h18v01","305","OK"
"12908","h19v01","305","OK"
"12909","h20v01","305","OK"
"12910","h21v01","305","OK"
"12911","h22v01","305","OK"
"12912","h23v01","305","OK"
"12913","h24v01","305","OK"
"13082","h13v14","321","OK"
"13083","h14v14","321","OK"
"13084","h15v14","321","OK"
"13085","h16v14","321","OK"
"13087","h18v14","321","OK"
"13091","h22v14","321","OK"
"13096","h27v14","321","OK"
"13097","h28v14","321","OK"
"13110","h05v13","321","OK"
"13117","h12v13","321","OK"
"13118","h13v13","321","OK"
"13122","h17v13","321","OK"
"13125","h20v13","321","OK"
"13126","h21v13","321","OK"
"13127","h22v13","321","OK"
"13133","h28v13","321","OK"
"13134","h29v13","321","OK"
"13135","h30v13","321","OK"
"13136","h31v13","321","OK"
"13152","h11v12","321","OK"
"13153","h12v12","321","OK"
"13154","h13v12","321","OK"
"13157","h16v12","321","OK"
"13158","h17v12","321","OK"
"13160","h19v12","321","OK"
"13161","h20v12","321","OK"
"13165","h24v12","321","OK"
"13168","h27v12","321","OK"
"13169","h28v12","321","OK"
"13170","h29v12","321","OK"
"13171","h30v12","321","OK"
"13172","h31v12","321","OK"
"13173","h32v12","321","OK"
"13178","h01v11","321","OK"
"13179","h02v11","321","OK"
"13180","h03v11","321","OK"
"13181","h04v11","321","OK"
"13182","h05v11","321","OK"
"13183","h06v11","321","OK"
"13185","h08v11","321","OK"
"13187","h10v11","321","OK"
"13188","h11v11","321","OK"
"13189","h12v11","321","OK"
"13190","h13v11","321","OK"
"13191","h14v11","321","OK"
"13192","h15v11","321","OK"
"13196","h19v11","321","OK"
"13197","h20v11","321","OK"
"13198","h21v11","321","OK"
"13199","h22v11","321","OK"
"13200","h23v11","321","OK"
"13204","h27v11","321","OK"
"13205","h28v11","321","OK"
"13206","h29v11","321","OK"
"13207","h30v11","321","OK"
"13208","h31v11","321","OK"
"13209","h32v11","321","OK"
"13210","h33v11","321","OK"
"13213","h00v10","321","OK"
"13214","h01v10","321","OK"
"13215","h02v10","321","OK"
"13216","h03v10","321","OK"
"13217","h04v10","321","OK"
"13218","h05v10","321","OK"
"13223","h10v10","321","OK"
"13224","h11v10","321","OK"
"13225","h12v10","321","OK"
"13226","h13v10","321","OK"
"13227","h14v10","321","OK"
"13230","h17v10","321","OK"
"13232","h19v10","321","OK"
"13233","h20v10","321","OK"
"13234","h21v10","321","OK"
"13235","h22v10","321","OK"
"13236","h23v10","321","OK"
"13240","h27v10","321","OK"
"13241","h28v10","321","OK"
"13242","h29v10","321","OK"
"13243","h30v10","321","OK"
"13244","h31v10","321","OK"
"13245","h32v10","321","OK"
"13246","h33v10","321","OK"
"13247","h34v10","321","OK"
"13248","h35v10","321","OK"
"13249","h00v09","321","OK"
"13250","h01v09","321","OK"
"13251","h02v09","321","OK"
"13252","h03v09","321","OK"
"13253","h04v09","321","OK"
"13257","h08v09","321","OK"
"13258","h09v09","321","OK"
"13259","h10v09","321","OK"
"13260","h11v09","321","OK"
"13261","h12v09","321","OK"
"13262","h13v09","321","OK"
"13263","h14v09","321","OK"
"13265","h16v09","321","OK"
"13267","h18v09","321","OK"
"13268","h19v09","321","OK"
"13269","h20v09","321","OK"
"13270","h21v09","321","OK"
"13271","h22v09","321","OK"
"13272","h23v09","321","OK"
"13274","h25v09","321","OK"
"13276","h27v09","321","OK"
"13277","h28v09","321","OK"
"13278","h29v09","321","OK"
"13279","h30v09","321","OK"
"13280","h31v09","321","OK"
"13281","h32v09","321","OK"
"13282","h33v09","321","OK"
"13283","h34v09","321","OK"
"13284","h35v09","321","OK"
"13285","h00v08","321","OK"
"13286","h01v08","321","OK"
"13287","h02v08","321","OK"
"13293","h08v08","321","OK"
"13294","h09v08","321","OK"
"13295","h10v08","321","OK"
"13296","h11v08","321","OK"
"13297","h12v08","321","OK"
"13298","h13v08","321","OK"
"13301","h16v08","321","OK"
"13302","h17v08","321","OK"
"13303","h18v08","321","OK"
"13304","h19v08","321","OK"
"13305","h20v08","321","OK"
"13306","h21v08","321","OK"
"13307","h22v08","321","OK"
"13308","h23v08","321","OK"
"13310","h25v08","321","OK"
"13311","h26v08","321","OK"
"13312","h27v08","321","OK"
"13313","h28v08","321","OK"
"13314","h29v08","321","OK"
"13315","h30v08","321","OK"
"13316","h31v08","321","OK"
"13317","h32v08","321","OK"
"13318","h33v08","321","OK"
"13319","h34v08","321","OK"
"13320","h35v08","321","OK"
"13322","h01v07","321","OK"
"13324","h03v07","321","OK"
"13328","h07v07","321","OK"
"13329","h08v07","321","OK"
"13330","h09v07","321","OK"
"13331","h10v07","321","OK"
"13332","h11v07","321","OK"
"13333","h12v07","321","OK"
"13336","h15v07","321","OK"
